enzymes	ranges	minU	maxU	pU
P00127	1.07403368204077e-08	3.88189982484828e-05	3.88297385853032e-05	3.88297004789721e-05
P00128	1.07403368204077e-08	3.88189982484828e-05	3.88297385853032e-05	3.88297004789721e-05
P00163	1.07403368204077e-08	3.88189982484828e-05	3.88297385853032e-05	3.88297004789721e-05
P00330	4.67377094473389e-05	0	4.67377094473389e-05	0
P00358	9.3719950153388e-05	0	9.3719950153388e-05	0
P00359	9.39823931757526e-05	0	9.39823931757526e-05	4.58033206186034e-05
P00360	9.39737177808536e-05	0	9.39737177808536e-05	0
P00401	3.40717245925027e-09	1.23146065099729e-05	1.23180136824322e-05	1.23180015939061e-05
P00410	3.40717245925027e-09	1.23146065099729e-05	1.23180136824322e-05	1.23180015939061e-05
P00420	3.40717245925027e-09	1.23146065099729e-05	1.23180136824322e-05	1.23180015939061e-05
P00425	2.24141987274355e-07	1.20938716951578e-05	1.23180136824322e-05	1.23180015939061e-05
P00427	2.24141987274355e-07	1.20938716951578e-05	1.23180136824322e-05	1.23180015939061e-05
P00549	4.47511632217277e-06	0	4.47511632217277e-06	4.46996356510024e-06
P00560	3.84973428857164e-05	2.0783703610074e-06	4.05757132467238e-05	2.07985582933344e-06
P00830	1.32846032760875e-08	3.07877927105827e-05	3.08010773138588e-05	3.07877985323833e-05
P00854	1.32845182546269e-08	3.07875956687094e-05	3.0800880186964e-05	3.07876014904727e-05
P00856	1.32845182546269e-08	3.07875956687094e-05	3.0800880186964e-05	3.07876014904727e-05
P00890	4.20797489675469e-06	0	4.20797489675469e-06	4.20702854641605e-06
P00924	4.16920517580805e-05	0	4.16920517580805e-05	0
P00925	4.16048706089179e-05	0	4.16048706089179e-05	0
P00942	6.40056630215225e-05	6.38217494172406e-08	6.40694847709397e-05	6.39137841474665e-08
P00950	6.23820386924293e-05	1.93656488325117e-06	6.43186035756805e-05	1.93794899931121e-06
P04037	2.24141987274355e-07	1.20938716951578e-05	1.23180136824322e-05	1.23180015939061e-05
P04039	4.4828397454871e-07	2.41877433903156e-05	2.46360273648643e-05	2.46360031878121e-05
P04385	0	0	0	0
P04397	2.20249562513861e-05	0	2.20249562513861e-05	0
P04806	2.23769715685453e-06	0	2.23769715685453e-06	2.23769715685453e-06
P04807	4.83921879225053e-06	0	4.83921879225053e-06	0
P05626	1.32845182546269e-08	3.07875956687094e-05	3.0800880186964e-05	3.07876014904727e-05
P06169	6.00451424138124e-07	0	6.00451424138124e-07	5.87612258453335e-07
P07143	1.07403368204077e-08	3.88189982484828e-05	3.88297385853032e-05	3.88297004789721e-05
P07170	7.16886811579593e-05	0	7.16886811579593e-05	0
P07251	1.32846032760875e-08	3.07877927105827e-05	3.08010773138588e-05	3.07877985323833e-05
P07255	3.40717245925027e-09	1.23146065099729e-05	1.23180136824322e-05	1.23180015939061e-05
P07256	1.07403368204077e-08	3.88189982484828e-05	3.88297385853032e-05	3.88297004789721e-05
P07257	1.07403368204077e-08	3.88189982484828e-05	3.88297385853032e-05	3.88297004789721e-05
P08067	1.07403368204077e-08	3.88189982484828e-05	3.88297385853032e-05	3.88297004789721e-05
P08417	3.24031210399173e-05	5.63542024038274e-07	3.29666630639556e-05	5.64311302228104e-07
P08431	4.06331490871032e-05	0	4.06331490871032e-05	0
P08525	1.07403368204077e-08	3.88189982484828e-05	3.88297385853032e-05	3.88297004789721e-05
P09201	1.71537201556202e-08	0	1.71537201556202e-08	0
P09457	1.32845182546269e-08	3.07875956687094e-05	3.0800880186964e-05	3.07876014904727e-05
P09624	1.14824902266038e-07	1.76776017569459e-05	1.77924266592119e-05	1.76779881847262e-05
P0CX10	4.12414540144145e-05	0	4.12414540144145e-05	0
P0CX11	4.12414540144145e-05	0	4.12414540144145e-05	0
P10174	2.24141987274355e-07	1.20938716951578e-05	1.23180136824322e-05	1.23180015939061e-05
P10963	1.92841015297501e-08	0	1.92841015297501e-08	0
P11154	2.32816374822352e-06	0	2.32816374822352e-06	2.32788094843769e-06
P11412	4.4086072818833e-09	3.19464509810316e-07	3.238731170922e-07	3.20093482844811e-07
P12695	8.33174821014333e-09	1.28269498942673e-06	1.29102673763687e-06	1.28272302880585e-06
P12709	2.80992754604149e-05	7.30286384457856e-07	2.88295618448727e-05	7.33777994022453e-07
P14540	4.3492853045023e-05	1.70668766169261e-05	6.05597296619491e-05	1.70914074123286e-05
P15019	4.65052027463256e-05	1.88034173883865e-06	4.83855444851642e-05	1.88406846296064e-06
P16387	1.14824902266038e-07	1.76776017569459e-05	1.77924266592119e-05	1.76779881847262e-05
P16451	8.33174821014333e-09	1.28269498942673e-06	1.29102673763687e-06	1.28272302880585e-06
P16467	6.00451424138124e-07	0	6.00451424138124e-07	0
P16861	8.67081278102035e-07	0	8.67081278102035e-07	0
P16862	6.95313599471219e-07	8.63977398831926e-07	1.55929099830315e-06	1.55594242363467e-06
P17505	4.83097660033258e-05	3.09701444169799e-06	5.14067804450238e-05	3.09709897277493e-06
P17709	2.23769715685453e-06	0	2.23769715685453e-06	0
P19414	2.01798189047704e-05	4.14275597126388e-06	2.43225748760342e-05	4.14831216754074e-06
P19516	1.28332938610848e-05	0	1.28332938610848e-05	0
P20967	2.00702639422626e-07	2.06070165135652e-05	2.08077191529879e-05	2.0807077381145e-05
P21306	1.32845182546269e-08	3.07875956687094e-05	3.0800880186964e-05	3.07876014904727e-05
P21801	4.24041144242781e-09	2.65967165927776e-06	2.66391207072019e-06	2.66330231557724e-06
