enzymes	ranges	minU	maxU	pU
P00127	1.5708172683532e-09	2.16736900981984e-05	2.16752609154668e-05	2.16741954750896e-05
P00128	1.5708172683532e-09	2.16736900981984e-05	2.16752609154668e-05	2.16741954750896e-05
P00163	1.5708172683532e-09	2.16736900981984e-05	2.16752609154668e-05	2.16741954750896e-05
P00330	1.40981731855159e-08	4.40927739663153e-06	4.42337556981705e-06	4.41361847159202e-06
P00358	3.59253360103559e-06	0	3.59253360103559e-06	0
P00359	0.000108983579368142	8.8210085178065e-05	0.000197193664546207	0.000197183642099406
P00360	0.00010897351923111	1.03796593448042e-05	0.000119353178575914	1.03796593448042e-05
P00401	4.98312615771832e-10	6.8755758062057e-06	6.87607411882147e-06	6.87573612764198e-06
P00410	4.98312615771832e-10	6.8755758062057e-06	6.87607411882147e-06	6.87573612764198e-06
P00420	4.98312615771832e-10	6.8755758062057e-06	6.87607411882147e-06	6.87573612764198e-06
P00425	4.98312615771832e-10	6.8755758062057e-06	6.87607411882147e-06	6.87573612764198e-06
P00427	4.98312615771832e-10	6.8755758062057e-06	6.87607411882147e-06	6.87573612764198e-06
P00549	5.53070842223885e-07	2.080676045239e-05	2.13598312946139e-05	2.13593345532015e-05
P00560	8.03820951469001e-09	9.51202055591254e-06	9.52005876542723e-06	9.51202055591254e-06
P00830	8.05628908118146e-10	1.72452036311146e-05	1.72460092600228e-05	1.72452036311146e-05
P00854	8.0562375209307e-10	1.72450932618114e-05	1.72458988855635e-05	1.72450932618114e-05
P00856	8.0562375209307e-10	1.72450932618114e-05	1.72458988855635e-05	1.72450932618114e-05
P00890	7.97059139683107e-07	5.25991434575955e-07	1.32305057425906e-06	1.32282201342244e-06
P00924	1.11643192385002e-08	2.84353450320255e-09	1.40078537417027e-08	2.84353450320255e-09
P00925	1.11304209378186e-08	2.83490065949797e-09	1.39653215973166e-08	2.83490065949797e-09
P00942	1.34208349090088e-08	2.9886444466728e-07	3.12285279576289e-07	2.9886444466728e-07
P00950	1.32256636000531e-08	8.86197765662797e-06	8.87520332022802e-06	8.86217941096265e-06
P04037	4.98312615771832e-10	6.8755758062057e-06	6.87607411882147e-06	6.87573612764198e-06
P04039	9.96625231543664e-10	1.37511516124114e-05	1.37521482376429e-05	1.3751472255284e-05
P04385	0	0	0	0
P04397	4.59896787044743e-09	0	4.59896787044743e-09	0
P04806	2.19801774186937e-07	1.0451699050184e-05	1.06715008243709e-05	1.06710971331806e-05
P04807	1.23607651669126e-08	3.14826739423539e-09	1.5509032561148e-08	3.14826739423539e-09
P05626	8.0562375209307e-10	1.72450932618114e-05	1.72458988855635e-05	1.72450932618114e-05
P06169	4.2394674699217e-06	6.23230515616973e-05	6.6562519031619e-05	6.65588014194547e-05
P07143	1.5708172683532e-09	2.16736900981984e-05	2.16752609154668e-05	2.16741954750896e-05
P07170	2.34780057106809e-07	0	2.34780057106809e-07	0
P07251	8.05628908118146e-10	1.72452036311146e-05	1.72460092600228e-05	1.72452036311146e-05
