enzymes	ranges	minU	maxU	pU
P00127	6.95037410578751e-09	2.1672983312665e-05	2.16799336867708e-05	2.16747226118026e-05
P00128	6.95037410578751e-09	2.1672983312665e-05	2.16799336867708e-05	2.16747226118026e-05
P00163	6.95037410578751e-09	2.1672983312665e-05	2.16799336867708e-05	2.16747226118026e-05
P00330	7.18156495324087e-08	4.3925377604869e-06	4.46435341001931e-06	4.4146412721772e-06
P00358	1.83002528507311e-05	0	1.83002528507311e-05	0
P00359	0.000207612351327556	0	0.000207612351327556	0.000207561105315791
P00360	0.000207593186896084	0	0.000207593186896084	0
P00401	2.13057956529329e-09	6.8754258892012e-06	6.8775564687665e-06	6.87590335197776e-06
P00410	2.13057956529329e-09	6.8754258892012e-06	6.8775564687665e-06	6.87590335197776e-06
P00420	2.13057956529329e-09	6.8754258892012e-06	6.8775564687665e-06	6.87590335197776e-06
P00425	2.2049146512561e-09	6.87535155411524e-06	6.8775564687665e-06	6.87590335197776e-06
P00427	2.2049146512561e-09	6.87535155411524e-06	6.8775564687665e-06	6.87590335197776e-06
P00549	2.8155297808046e-06	1.86850648702902e-05	2.15005946510948e-05	2.14998394713041e-05
P00560	4.20416957588102e-08	9.5099184711246e-06	9.55196016688341e-06	9.51101378114878e-06
P00830	4.6201889002138e-09	1.72449726216696e-05	1.72495928105698e-05	1.72454901729402e-05
P00854	4.62015933100512e-09	1.72448622538448e-05	1.72494824131759e-05	1.7245379801803e-05
P00856	4.62015933100512e-09	1.72448622538448e-05	1.72494824131759e-05	1.7245379801803e-05
P00890	1.39373318616511e-06	0	1.39373318616511e-06	1.39263037408243e-06
P00924	5.68706900640511e-08	0	5.68706900640511e-08	0
P00925	5.66980131899593e-08	0	5.66980131899593e-08	0
P00942	6.83992406173571e-08	2.95444482636413e-07	3.6384372325377e-07	2.95478413539153e-07
P00950	6.73721935841815e-08	8.86106465877182e-06	8.92843685235601e-06	8.86208523670581e-06
P04037	2.2049146512561e-09	6.87535155411524e-06	6.8775564687665e-06	6.87590335197776e-06
P04039	4.40982930251219e-09	1.37507031082305e-05	1.3755112937533e-05	1.37518067039555e-05
P04385	0	0	0	0
P04397	2.34269972752952e-08	0	2.34269972752952e-08	0
P04806	1.11759826145483e-06	9.61071698079475e-06	1.07283152422496e-05	1.07283152422496e-05
P04807	6.29653478847078e-08	0	6.29653478847078e-08	0
P05626	4.62015933100512e-09	1.72448622538448e-05	1.72494824131759e-05	1.7245379801803e-05
P06169	2.15781571972317e-05	4.60598032554893e-05	6.7637960452721e-05	6.76364373584862e-05
P07143	6.95037410578751e-09	2.1672983312665e-05	2.16799336867708e-05	2.16747226118026e-05
P07170	1.08012312449998e-06	0	1.08012312449998e-06	0
P07251	4.6201889002138e-09	1.72449726216696e-05	1.72495928105698e-05	1.72454901729402e-05
P07255	2.13057956529329e-09	6.8754258892012e-06	6.8775564687665e-06	6.87590335197776e-06
P07256	6.95037410578751e-09	2.1672983312665e-05	2.16799336867708e-05	2.16747226118026e-05
P07257	6.95037410578751e-09	2.1672983312665e-05	2.16799336867708e-05	2.16747226118026e-05
P08067	6.95037410578751e-09	2.1672983312665e-05	2.16799336867708e-05	2.16747226118026e-05
P08417	3.46143069246759e-08	1.75200462352942e-07	2.09814769277618e-07	1.75349131635601e-07
P08431	4.3219730476989e-08	0	4.3219730476989e-08	0
P08525	6.95037410578751e-09	2.1672983312665e-05	2.16799336867708e-05	2.16747226118026e-05
P09201	2.08007622025689e-09	0	2.08007622025689e-09	0
P09457	4.62015933100512e-09	1.72448622538448e-05	1.72494824131759e-05	1.7245379801803e-05
P09624	2.2309721405272e-08	9.5338355630323e-06	9.55614528443757e-06	9.53793200472895e-06
P0CX10	2.222492154538e-05	0	2.222492154538e-05	0
P0CX11	2.222492154538e-05	0	2.222492154538e-05	0
P10174	2.2049146512561e-09	6.87535155411524e-06	6.8775564687665e-06	6.87590335197776e-06
P10963	2.82583405563201e-09	0	2.82583405563201e-09	0
P11154	3.56631356970889e-06	0	3.56631356970889e-06	3.5636415841401e-06
P11412	1.08766005363497e-09	3.39271362374509e-07	3.40359022428144e-07	3.39392349248051e-07
P12695	1.61859171850333e-09	6.91779656265989e-07	6.93398247984493e-07	6.92076773771169e-07
P12709	3.06160875622878e-08	3.70738173886132e-06	3.73799782642361e-06	3.70811355050798e-06
P14540	5.36468678560815e-08	7.88312560510607e-05	7.88849029189168e-05	7.88386675311512e-05
P15019	5.00836330912021e-08	1.9918905443415e-06	2.04197417743271e-06	1.99251256558208e-06
P16387	2.2309721405272e-08	9.5338355630323e-06	9.55614528443757e-06	9.53793200472895e-06
P16451	1.61859171850333e-09	6.91779656265989e-07	6.93398247984493e-07	6.92076773771169e-07
P16467	4.39610105677466e-06	0	4.39610105677466e-06	0
P16861	7.491947913055e-08	0	7.491947913055e-08	0
P16862	6.02159496841638e-08	7.11738888280965e-06	7.17760483249381e-06	7.17719872185967e-06
P17505	5.204989772235e-08	9.52523285133397e-07	1.00457318285575e-06	9.532725595166e-07
P17709	1.11759826145483e-06	0	1.11759826145483e-06	0
P19414	2.23423030708615e-08	1.37231470076392e-06	1.39465700383478e-06	1.37319380221805e-06
P19516	1.36502219067411e-08	0	1.36502219067411e-08	0
P20967	3.57889630408825e-08	6.49810235315083e-06	6.53389131619172e-06	6.52768371056594e-06
P21306	4.62015933100512e-09	1.72448622538448e-05	1.72494824131759e-05	1.7245379801803e-05
P21801	1.31898764532883e-09	8.26962720471998e-07	8.28281708117327e-07	8.27571141098252e-07
P21826	4.20397283621007e-08	0	4.20397283621007e-08	0
P21954	3.55333275905897e-08	6.99784164402119e-06	7.03337497161177e-06	7.02721170602619e-06
P22289	6.95037410578751e-09	2.1672983312665e-05	2.16799336867708e-05	2.16747226118026e-05
P23254	1.52180096238583e-06	9.30578340628969e-08	1.61485879644872e-06	1.59003855673108e-06
P26263	2.15766232079893e-05	0	2.15766232079893e-05	0
P28240	6.11527656905932e-08	0	6.11527656905932e-08	1.26849159952635e-09
P30902	4.62015933100512e-09	1.72448622538448e-05	1.72494824131759e-05	1.7245379801803e-05
P30952	4.20425264122828e-08	0	4.20425264122828e-08	8.72087974674369e-10
P32327	3.56592704497262e-06	0	3.56592704497262e-06	0
P32340	4.16391823405895e-07	3.99002981244915e-06	4.40642163585504e-06	4.40546627211088e-06
P32473	2.2309721405272e-08	9.5338355630323e-06	9.55614528443757e-06	9.53793200472895e-06
P32799	2.2049146512561e-09	6.87535155411524e-06	6.8775564687665e-06	6.87590335197776e-06
P33315	1.49698072266818e-06	0	1.49698072266818e-06	0
P33401	2.9025881506484e-08	0	2.9025881506484e-08	0
P33421	1.31898764532883e-09	8.26962720471998e-07	8.28281708117327e-07	8.27571141098252e-07
P37012	2.90366475611547e-08	0	2.90366475611547e-08	0
P37298	1.31898764532883e-09	8.26962720471998e-07	8.28281708117327e-07	8.27571141098252e-07
P37299	6.95037410578751e-09	2.1672983312665e-05	2.16799336867708e-05	2.16747226118026e-05
P38077	4.62015933100512e-09	1.72448622538448e-05	1.72494824131759e-05	1.7245379801803e-05
P38113	7.02916872506553e-08	0	7.02916872506553e-08	0
P38720	4.84128591130568e-06	9.35249549505501e-07	5.77653546081118e-06	5.75973021937271e-06
P38824	1.36502219067411e-08	0	1.36502219067411e-08	0
P38858	2.82331720422508e-06	1.87146017350276e-05	2.15379189392527e-05	2.14767478604167e-05
P40047	2.70072759905352e-08	0	2.70072759905352e-08	0
P40106	1.10358978286629e-08	0	1.10358978286629e-08	0
P40215	3.31599534848749e-07	0	3.31599534848749e-07	0
P41277	1.10270557549902e-08	0	1.10270557549902e-08	0
P41911	1.08568414120346e-09	0	1.08568414120346e-09	0
P42222	2.22319208252915e-05	0	2.22319208252915e-05	2.21932023697904e-05
P43635	1.3933562644555e-06	0	1.3933562644555e-06	0
P46367	2.69950178682233e-08	0	2.69950178682233e-08	0
P46969	7.09359855557642e-08	9.66241167419517e-07	1.03717715297528e-06	9.66631369290259e-07
P47052	1.15208254116034e-07	0	1.15208254116034e-07	0
P47081	1.36502219067411e-08	0	1.36502219067411e-08	0
P47771	2.90862684493055e-08	0	2.90862684493055e-08	0
