enzymes	ranges	minU	maxU	pU
P00127	1.1260175024737e-08	4.02729819588016e-05	4.02842421338263e-05	4.02841986212846e-05
P00128	1.1260175024737e-08	4.02729819588016e-05	4.02842421338263e-05	4.02841986212846e-05
P00163	1.1260175024737e-08	4.02729819588016e-05	4.02842421338263e-05	4.02841986212846e-05
P00330	4.46771178964486e-07	0	4.46771178964486e-07	0
P00358	4.81698278962954e-05	0	4.81698278962954e-05	0
P00359	4.83047173749944e-05	0	4.83047173749944e-05	4.78441760456844e-05
P00360	4.83002584281156e-05	0	4.83002584281156e-05	0
P00401	3.57208147864657e-09	1.27758558485023e-05	1.27794279299809e-05	1.27794141264349e-05
P00410	3.57208147864657e-09	1.27758558485023e-05	1.27794279299809e-05	1.27794141264349e-05
P00420	3.57208147864657e-09	1.27758558485023e-05	1.27794279299809e-05	1.27794141264349e-05
P00425	4.39684095980933e-09	1.27750310890211e-05	1.27794279299809e-05	1.27794141264349e-05
P00427	4.39684095980933e-09	1.27750310890211e-05	1.27794279299809e-05	1.27794141264349e-05
P00549	4.66792506991021e-06	0	4.66792506991021e-06	4.66423425663105e-06
P00560	3.6938185243996e-07	2.17079339914334e-06	2.5401752515833e-06	2.17218925943433e-06
P00830	1.26061648577145e-08	3.19403255067901e-05	3.19529316716478e-05	3.19403321545395e-05
P00854	1.26060841782599e-08	3.19401210887069e-05	3.19527271728851e-05	3.19401277364137e-05
P00856	1.26060841782599e-08	3.19401210887069e-05	3.19527271728851e-05	3.19401277364137e-05
P00890	4.34925677612129e-06	0	4.34925677612129e-06	4.34870655611033e-06
P00924	5.11098551546774e-07	0	5.11098551546774e-07	0
P00925	5.0954669943922e-07	0	5.0954669943922e-07	0
P00942	6.14443534519436e-07	6.67023503403684e-08	6.81145884859804e-07	6.67448740242551e-08
P00950	5.9760418218749e-07	2.02268197451429e-06	2.62028615670178e-06	2.02398259642084e-06
P04037	4.39684095980933e-09	1.27750310890211e-05	1.27794279299809e-05	1.27794141264349e-05
P04039	8.79368191961867e-09	2.55500621780423e-05	2.55588558599619e-05	2.55588282528699e-05
P04385	0	0	0	0
P04397	2.10539108301277e-07	0	2.10539108301277e-07	0
P04806	3.17855481122005e-06	0	3.17855481122005e-06	3.17855481122005e-06
P04807	5.65871419272297e-07	0	5.65871419272297e-07	0
P05626	1.26060841782599e-08	3.19401210887069e-05	3.19527271728851e-05	3.19401277364137e-05
P06169	6.31675922562964e-07	0	6.31675922562964e-07	6.20874770885383e-07
P07143	1.1260175024737e-08	4.02729819588016e-05	4.02842421338263e-05	4.02841986212846e-05
P07170	1.40000439911893e-06	0	1.40000439911893e-06	0
P07251	1.26061648577145e-08	3.19403255067901e-05	3.19529316716478e-05	3.19403321545395e-05
P07255	3.57208147864657e-09	1.27758558485023e-05	1.27794279299809e-05	1.27794141264349e-05
P07256	1.1260175024737e-08	4.02729819588016e-05	4.02842421338263e-05	4.02841986212846e-05
P07257	1.1260175024737e-08	4.02729819588016e-05	4.02842421338263e-05	4.02841986212846e-05
P08067	1.1260175024737e-08	4.02729819588016e-05	4.02842421338263e-05	4.02841986212846e-05
P08417	3.10462402800498e-07	5.82361540744638e-07	8.92823943545136e-07	5.83085154008106e-07
