enzymes	ranges	minU	maxU	pU
P00127	5.35492293289217e-10	3.14960598453069e-05	3.14965953376002e-05	3.14961701070212e-05
P00128	5.35492293350203e-10	3.14960598453069e-05	3.14965953376002e-05	3.14961701070212e-05
P00163	5.35492293289217e-10	3.14960598453069e-05	3.14965953376002e-05	3.14961701070212e-05
P00330	5.12557136769898e-09	2.12011898074899e-06	2.12524455211669e-06	2.12169877050859e-06
P00358	1.30611158760257e-06	0	1.30611158760257e-06	0
P00359	3.96223756487998e-05	8.17691140821276e-05	0.000121391489730927	0.000121387873932741
P00360	3.9618718157195e-05	6.38996003409577e-06	4.60086781912908e-05	6.38996003409577e-06
P00401	1.6987498849952e-10	9.99154025373831e-06	9.99171012872681e-06	9.99157523222012e-06
P00410	1.6987498849952e-10	9.99154025373831e-06	9.99171012872681e-06	9.99157523222012e-06
P00420	1.6987498849952e-10	9.99154025373831e-06	9.99171012872681e-06	9.99157523222012e-06
P00425	1.69874988514767e-10	9.9915402537383e-06	9.99171012872682e-06	9.99157523222012e-06
P00427	1.69874988514767e-10	9.9915402537383e-06	9.99171012872682e-06	9.99157523222012e-06
P00549	2.00961421601241e-07	1.27982137727837e-05	1.2999175194385e-05	1.29991121420458e-05
P00560	2.92239398659161e-09	5.84571507132583e-06	5.84863746531242e-06	5.84571507132583e-06
P00830	2.93027728610998e-10	2.50548888593236e-05	2.50551818870522e-05	2.50548888593236e-05
P00854	2.93025853232619e-10	2.50547285080349e-05	2.50550215338881e-05	2.50547285080349e-05
P00856	2.93025853232619e-10	2.50547285080349e-05	2.50550215338881e-05	2.50547285080349e-05
P00890	2.89779601390374e-07	2.41859780247204e-06	2.70837740386242e-06	2.70829086872864e-06
P00924	4.05893120217308e-09	1.83718583258927e-09	5.89611703476235e-09	1.83718583258927e-09
P00925	4.04660704048358e-09	1.83160757239338e-09	5.87821461287696e-09	1.83160757239338e-09
P00942	4.88173653220928e-09	1.82018027857774e-07	1.86899764389983e-07	1.82020507466512e-07
P00950	4.80839065205325e-09	5.44618376889886e-06	5.45099215955092e-06	5.44625835088043e-06
P04037	1.69874988514767e-10	9.9915402537383e-06	9.99171012872682e-06	9.99157523222012e-06
P04039	3.39749977029533e-10	1.99830805074766e-05	1.99834202574536e-05	1.99831504644402e-05
P04385	0	0	0	0
P04397	1.67201365211385e-09	0	1.67201365211385e-09	0
P04806	7.97687286486067e-08	6.81560988038184e-06	6.89537860903045e-06	6.89537612414344e-06
P04807	4.49391443728422e-09	0	4.49391443728422e-09	0
P05626	2.93025853232619e-10	2.50547285080349e-05	2.50550215338881e-05	2.50547285080349e-05
