enzymes	ranges	minU	maxU	pU
P00127	5.16290596367275e-09	2.84523649955081e-05	2.84575279014718e-05	2.84536072612111e-05
P00128	5.16290596367275e-09	2.84523649955081e-05	2.84575279014718e-05	2.84536072612111e-05
P00163	5.16290596367275e-09	2.84523649955081e-05	2.84575279014718e-05	2.84536072612111e-05
P00330	5.22473462287007e-08	2.79106777388665e-06	2.84331512011535e-06	2.80714872502249e-06
P00358	1.33138062943034e-05	0	1.33138062943034e-05	0
P00359	0.000151493976649205	0	0.000151493976649205	0.000151456694132971
P00360	0.000151479992433356	0	0.000151479992433356	0
P00401	1.57178160150111e-09	9.02605062405645e-06	9.02762240565795e-06	9.02637865532292e-06
P00410	1.57178160150111e-09	9.02605062405645e-06	9.02762240565795e-06	9.02637865532292e-06
P00420	1.57178160150111e-09	9.02605062405645e-06	9.02762240565795e-06	9.02637865532292e-06
P00425	1.41498663157449e-09	9.02598456959161e-06	9.02739955622318e-06	9.02637865532292e-06
P00427	1.41498663157449e-09	9.02598456959161e-06	9.02739955622318e-06	9.02637865532292e-06
P00549	2.04826000353606e-06	1.35402086212348e-05	1.55884686247708e-05	1.55880144142107e-05
P00560	3.04628485625119e-08	6.93254593069877e-06	6.96300877926128e-06	6.93321945052522e-06
P00830	3.44385384441518e-09	2.26356404419734e-05	2.26390842958178e-05	2.26360058803253e-05
P00854	3.44383180375053e-09	2.26354955738746e-05	2.26389394056784e-05	2.26358610098876e-05
P00856	3.44383180375053e-09	2.26354955738746e-05	2.26389394056784e-05	2.26358610098876e-05
P00890	2.39845876963243e-06	0	2.39845876963243e-06	2.39761275090995e-06
P00924	4.13745841392086e-08	0	4.13745841392086e-08	0
P00925	4.12489581999425e-08	0	4.12489581999425e-08	0
P00942	4.97626249940069e-08	2.15675112726404e-07	2.6543773772041e-07	2.15700583910466e-07
P00950	4.88997165363708e-08	6.45954409896881e-06	6.50844381550518e-06	6.46017166509876e-06
P04037	1.41498663157449e-09	9.02598456959161e-06	9.02739955622318e-06	9.02637865532292e-06
P04039	2.82997326314898e-09	1.80519691391832e-05	1.80547991124464e-05	1.80527573106458e-05
P04385	0	0	0	0
P04397	1.70436171744343e-08	0	1.70436171744343e-08	0
P04806	8.13075474382288e-07	7.24043534107837e-06	8.05351081546066e-06	8.05351081546066e-06
P04807	4.58085717082533e-08	0	4.58085717082533e-08	0
P05626	3.44383180375053e-09	2.26354955738746e-05	2.26389394056784e-05	2.26358610098876e-05
P06169	1.56985710862495e-05	2.85157313141387e-05	4.42143024003882e-05	4.42131744868857e-05
P07143	5.16290596367275e-09	2.84523649955081e-05	2.84575279014718e-05	2.84536072612111e-05
P07170	8.70086838193997e-07	0	8.70086838193997e-07	0
P07251	3.44385384441518e-09	2.26356404419734e-05	2.26390842958178e-05	2.26360058803253e-05
P07255	1.57178160150111e-09	9.02605062405645e-06	9.02762240565795e-06	9.02637865532292e-06
P07256	5.16290596367275e-09	2.84523649955081e-05	2.84575279014718e-05	2.84536072612111e-05
P07257	5.16290596367275e-09	2.84523649955081e-05	2.84575279014718e-05	2.84536072612111e-05
P08067	5.16290596367275e-09	2.84523649955081e-05	2.84575279014718e-05	2.84536072612111e-05
P08417	2.5158705513714e-08	3.13982395643064e-07	3.39141101156778e-07	3.14066477515533e-07
P08431	3.14432332908839e-08	0	3.14432332908839e-08	0
P08525	5.16290596367275e-09	2.84523649955081e-05	2.84575279014718e-05	2.84536072612111e-05
P09201	2.44680025350418e-09	0	2.44680025350418e-09	0
P09457	3.44383180375053e-09	2.26354955738746e-05	2.26389394056784e-05	2.26358610098876e-05
P09624	1.59597937930952e-08	1.24507995683269e-05	1.246675936212e-05	1.24537517117807e-05
P0CX10	1.62011883444078e-05	0	1.62011883444078e-05	0
P0CX11	1.62011883444078e-05	0	1.62011883444078e-05	0
P10174	1.41498663157449e-09	9.02598456959161e-06	9.02739955622318e-06	9.02637865532292e-06
P10963	2.07492897770864e-09	0	2.07492897770864e-09	0
P11154	3.20053442225698e-06	0	3.20053442225698e-06	3.19811418161182e-06
P11412	7.2855436800874e-10	2.91017292109655e-07	2.91745846477663e-07	2.9107622685551e-07
P12695	6.17936675594953e-10	9.03435796338959e-07	9.04053733014554e-07	9.03650005238354e-07
P12709	2.22481262752902e-08	2.70997912845008e-06	2.73222725472537e-06	2.71048583595738e-06
P14540	3.91983867239839e-08	5.75608047383536e-05	5.76000031250776e-05	5.75663659397513e-05
P15019	3.64204013907994e-08	1.70768806012928e-06	1.74410846152008e-06	1.70812413252965e-06
P16387	1.59597937930952e-08	1.24507995683269e-05	1.246675936212e-05	1.24537517117807e-05
P16451	6.17936675594953e-10	9.03435796338959e-07	9.04053733014554e-07	9.03650005238354e-07
