enzymes	ranges	minU	maxU	pU
P00127	3.49084424669695e-10	3.81014325015405e-05	3.81017815859652e-05	3.81014819054687e-05
P00128	3.49084424669695e-10	3.81014325015405e-05	3.81017815859652e-05	3.81014819054687e-05
P00163	3.49084424669695e-10	3.81014325015405e-05	3.81017815859652e-05	3.81014819054687e-05
P00330	3.56295319021939e-09	5.73573904781964e-07	5.77136857972184e-07	5.74671398746359e-07
P00358	9.07921110625824e-07	0	9.07921110625824e-07	0
P00359	2.7542816134207e-05	4.28394382542761e-05	7.0382254388483e-05	7.03797119462405e-05
P00360	2.75402736863499e-05	3.70493739795904e-06	3.12452110843089e-05	3.70493739795904e-06
P00401	1.10740552888689e-10	1.2086972098542e-05	1.20870828390949e-05	1.20869877710211e-05
P00410	1.10740552888689e-10	1.2086972098542e-05	1.20870828390949e-05	1.20869877710211e-05
P00420	1.10740552888689e-10	1.2086972098542e-05	1.20870828390949e-05	1.20869877710211e-05
P00425	1.10740552880219e-10	1.2086972098542e-05	1.20870828390949e-05	1.20869877710211e-05
P00427	2.54408745050625e-10	1.20868284303499e-05	1.20870828390949e-05	1.20868284303499e-05
P00549	1.39685901180585e-07	7.23010570898667e-06	7.36979161016725e-06	7.36975368554183e-06
P00560	2.03145215069637e-09	3.37811827601983e-06	3.38014972817052e-06	3.37811827601983e-06
P00830	2.32204998224037e-10	3.03065096906703e-05	3.03067418956685e-05	3.0306546756923e-05
P00854	2.32203512111508e-10	3.03063157290083e-05	3.03065479325204e-05	3.03063527950238e-05
P00856	2.32203512111508e-10	3.03063157290083e-05	3.03065479325204e-05	3.03063527950238e-05
P00890	2.01435308202859e-07	3.52189787785323e-06	3.72333318605609e-06	3.72327225391729e-06
P00924	2.82149653934088e-09	1.16187302425746e-09	3.98336956359834e-09	1.16187302425746e-09
P00925	2.81292961000354e-09	1.15834522106579e-09	3.97127483106933e-09	1.15834522106579e-09
P00942	3.39177324145928e-09	1.07039756244542e-07	1.10431529486002e-07	1.07039756244542e-07
P00950	3.34206121122338e-09	3.1471985863452e-06	3.15054064755642e-06	3.14724877869224e-06
P04037	1.10740552880219e-10	1.2086972098542e-05	1.20870828390949e-05	1.20869877710211e-05
P04039	2.21481105760438e-10	2.41739441970841e-05	2.41741656781898e-05	2.41739755420422e-05
P04385	0	0	0	0
